campus,curso,ano,incritos_vest,incritos_sisu,incritos_provare,ingressantes_vest,ingressantes_sisu,ingressantes_provare,ingressantes_geral,primeiro_ano,segundo_ano,terceiro_ano,quarto_ano,quinto_ano,sexto_ano,ano_minino,vagas,ocupação,formados_geral,formados_min,Permanencia
CMCR,"Curso: Letras - Português / Alemão - até 2013 10 vagas, após 12 vagas  - 4 anos  Noturno - Marechal Cândido Rondon",2025.0,,,,,,,0.0,,1.0,1.0,2.0,,,2022.0,16.0,9.0,,,0.0625
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
CMCR,Curso: Zootecnia = 40 vagas 5 anos Integral - Marechal Cândido Rondon,2009.0,172.0,,,40.0,,,40.0,42.0,42.0,40.0,28.0,,,0.6428571429,40,,36.0,31.0,0.005043072293
CMCR,Curso: Zootecnia = 40 vagas 5 anos Integral - Marechal Cândido Rondon,2010.0,161.0,,,40.0,,,40.0,57.0,43.0,32.0,26.0,,,0.350877193,40,,29.0,30.0,0.005238772501
CMCR,Curso: Zootecnia = 40 vagas 5 anos Integral - Marechal Cândido Rondon,2011.0,165.0,,,40.0,,,40.0,41.0,53.0,34.0,32.0,,,0.2926829268,40,,23.0,18.0,0.005302295506
CMCR,Curso: Zootecnia = 40 vagas 5 anos Integral - Marechal Cândido Rondon,2012.0,134.0,,,39.0,,,39.0,43.0,45.0,33.0,40.0,,,0.488372093,40,159.0,26.0,26.0,0.005333302518
CMCR,Curso: Zootecnia = 40 vagas 5 anos Integral - Marechal Cândido Rondon,2013.0,110.0,,,42.0,,,42.0,46.0,37.0,33.0,29.0,,,0.4565217391,40,172.0,28.0,27.0,0.00480082341
CMCR,Curso: Zootecnia = 40 vagas 5 anos Integral - Marechal Cândido Rondon,2014.0,113.0,334.0,,21.0,19.0,,40.0,39.0,36.0,31.0,30.0,,,0.3846153846,40,149.0,22.0,20.0,0.004219167621
CMCR,Curso: Zootecnia = 40 vagas 5 anos Integral - Marechal Cândido Rondon,2015.0,97.0,286.0,,20.0,21.0,,41.0,37.0,23.0,35.0,22.0,,,0.4324324324,40,133.0,17.0,12.0,0.003628010352
CMCR,Curso: Zootecnia = 40 vagas 5 anos Integral - Marechal Cândido Rondon,2016.0,139.0,98.0,,21.0,20.0,,41.0,40.0,25.0,23.0,33.0,,,0.4,40,150.0,23.0,21.0,0.003750123971
CMCR,Curso: Zootecnia = 40 vagas 5 anos Integral - Marechal Cândido Rondon,2017.0,101.0,281.0,,20.0,20.0,,40.0,41.0,40.0,29.0,20.0,,,0.5853658537,40,105.0,17.0,21.0,0.004027431874
CMCR,Curso: Zootecnia = 40 vagas 5 anos Integral - Marechal Cândido Rondon,2018.0,86.0,272.0,,20.0,20.0,,40.0,43.0,40.0,31.0,17.0,,,0.3720930233,40,108.0,16.0,15.0,0.004055972857
CMCR,Curso: Zootecnia = 40 vagas 5 anos Integral - Marechal Cândido Rondon,2019.0,78.0,182.0,,22.0,18.0,,40.0,44.0,36.0,29.0,17.0,,,0.3636363636,40,128.0,18.0,16.0,0.003899216781
CMCR,Curso: Zootecnia = 40 vagas 5 anos Integral - Marechal Cândido Rondon,2020.0,68.0,193.0,,22.0,13.0,,35.0,37.0,35.0,24.0,23.0,,,0.3513513514,40,133.0,20.0,16.0,0.003680748756
CMCR,Curso: Zootecnia = 40 vagas 5 anos Integral - Marechal Cândido Rondon,2021.0,54.0,65.0,,35.0,9.0,,44.0,44.0,26.0,15.0,22.0,,,0.0,40,125.0,25.0,24.0,0.003307368942
CMCR,Curso: Zootecnia = 40 vagas 5 anos Integral - Marechal Cândido Rondon,2022.0,43.0,51.0,33.0,2.0,0.0,17.0,19.0,19.0,35.0,22.0,17.0,,,,40,111.0,18.0,16.0,0.002873208107
CMCR,Curso: Zootecnia = 40 vagas 5 anos Integral - Marechal Cândido Rondon,2023.0,31.0,57.0,,23.0,8.0,14.0,45.0,33.0,16.0,33.0,16.0,,,,40,101.0,15.0,16.0,0.003026185771
CMCR,Curso: Zootecnia = 40 vagas 5 anos Integral - Marechal Cândido Rondon,2024.0,52.0,97.0,,12.0,2.0,5.0,19.0,19.0,19.0,13.0,31.0,,,,40,143.0,15.0,13.0,0.002530864198
CMCR,Curso: Zootecnia = 40 vagas 5 anos Integral - Marechal Cândido Rondon,2025.0,108.0,,,,,,0.0,41.0,15.0,20.0,14.0,,,,40,62.0,27.0,,0.002776406713
CFB,Curso: Administração = 40 vagas  4 anos Noturno - Francisco Beltrão,2009.0,202.0,,,40,,,40.0,42,31,33,32,,,2006,40.0,,25,14,0.8625
CFB,Curso: Administração = 40 vagas  4 anos Noturno - Francisco Beltrão,2010.0,143.0,,,42,,,42.0,47,36,31,28,,,2007,40.0,,23,14,0.8875
CFB,Curso: Administração = 40 vagas  4 anos Noturno - Francisco Beltrão,2011.0,175.0,,,39,,,39.0,40,35,29,28,,,2008,40.0,,29,20,0.825
CFB,Curso: Administração = 40 vagas  4 anos Noturno - Francisco Beltrão,2012.0,129.0,,,40,,,40.0,36,45,32,25,,,2009,40.0,132.0,24,20,0.8625
CFB,Curso: Administração = 40 vagas  4 anos Noturno - Francisco Beltrão,2013.0,277.0,,,40,,,40.0,44,31,38,22,,,2010,40.0,136.0,12,11,0.84375
CFB,Curso: Administração = 40 vagas  4 anos Noturno - Francisco Beltrão,2014.0,270.0,716.0,,22,21,,43.0,44,41,32,34,,,2011,40.0,157.0,33,18,0.94375
CFB,Curso: Administração = 40 vagas  4 anos Noturno - Francisco Beltrão,2015.0,158.0,633.0,,28,12,,40.0,37,35,33,27,,,2012,40.0,126.0,27,17,0.825
CFB,Curso: Administração = 40 vagas  4 anos Noturno - Francisco Beltrão,2016.0,208.0,296.0,,20,20,,40.0,43,22,38,26,,,2013,40.0,144.0,13,10,0.80625
CFB,Curso: Administração = 40 vagas  4 anos Noturno - Francisco Beltrão,2017.0,245.0,624.0,,20,20,,40.0,42,45,18,35,,,2014,40.0,152.0,14,8,0.875
CFB,Curso: Administração = 40 vagas  4 anos Noturno - Francisco Beltrão,2018.0,233.0,584.0,,20,20,,40.0,46,48,36,18,,,2015,40.0,95.0,27,8,0.925
CFB,Curso: Administração = 40 vagas  4 anos Noturno - Francisco Beltrão,2019.0,196.0,484.0,,20,20,,40.0,50,36,35,29,,,2016,40.0,153.0,21,11,0.9375
CFB,Curso: Administração = 40 vagas  4 anos Noturno - Francisco Beltrão,2020.0,179.0,528.0,,25,12,,37.0,39,43,25,28,,,2017,40.0,153.0,18,11,0.84375
CFB,Curso: Administração = 40 vagas  4 anos Noturno - Francisco Beltrão,2021.0,79.0,135.0,,17,12,10.0,39.0,40,32,28,27,,,2018,40.0,134.0,16,7,0.79375
CFB,Curso: Administração = 40 vagas  4 anos Noturno - Francisco Beltrão,2022.0,112.0,119.0,180.0,10,14,13.0,37.0,49,37,33,31,,,2019,40.0,152.0,20,9,0.9375
CFB,Curso: Administração = 40 vagas  4 anos Noturno - Francisco Beltrão,2023.0,123.0,207.0,,3,27,20.0,50.0,50,36,35,31,,,2020,40.0,135.0,23,13,0.95
CFB,Curso: Administração = 40 vagas  4 anos Noturno - Francisco Beltrão,2024.0,82.0,216.0,,,22,21.0,43.0,45,38,35,31,,,2021,40.0,143.0,15,6,0.93125
CFB,Curso: Administração = 40 vagas  4 anos Noturno - Francisco Beltrão,2025.0,80.0,,,,,,0.0,47,40,37,31,,,2021,40.0,151.0,,,0.775
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
CFB,"Curso: Ciências Econômicas = 50 vagas até 2013, após 52 vagas - 5 anos Noturno - Francisco Beltrão",2009.0,202.0,,,50,,,50.0,59,61,51,26,10,,2005,50.0,,11,2,0.788
CFB,"Curso: Ciências Econômicas = 50 vagas até 2013, após 52 vagas - 5 anos Noturno - Francisco Beltrão",2010.0,143.0,,,50,,,50.0,51,71,39,31,20,,2006,50.0,,22,3,0.768
CFB,"Curso: Ciências Econômicas = 50 vagas até 2013, após 52 vagas - 5 anos Noturno - Francisco Beltrão",2011.0,216.0,,,50,,,50.0,51,50,43,38,25,,2007,50.0,,31,14,0.728
CFB,"Curso: Ciências Econômicas = 50 vagas até 2013, após 52 vagas - 5 anos Noturno - Francisco Beltrão",2012.0,148.0,,,51,,,51.0,55,48,32,35,23,,2008,50.0,208.0,27,10,0.68
CFB,"Curso: Ciências Econômicas = 50 vagas até 2013, após 52 vagas - 5 anos Noturno - Francisco Beltrão",2013.0,277.0,,,50,,,50.0,50,50,35,24,29,,2009,50.0,157.0,29,20,0.636
CFB,"Curso: Ciências Econômicas = 50 vagas até 2013, após 52 vagas - 5 anos Noturno - Francisco Beltrão",2014.0,107.0,455.0,,29,23,,52.0,51,41,56,13,22,,2010,50.0,147.0,18,10,0.644
CFB,"Curso: Ciências Econômicas = 50 vagas até 2013, após 52 vagas - 5 anos Noturno - Francisco Beltrão",2015.0,68.0,425.0,,34,18,,52.0,53,34,32,43,9,,2011,50.0,204.0,7,1,0.648
CFB,"Curso: Ciências Econômicas = 50 vagas até 2013, após 52 vagas - 5 anos Noturno - Francisco Beltrão",2016.0,83.0,135.0,,26,26,,52.0,56,45,29,26,35,,2012,50.0,149.0,15,9,0.624
CFB,"Curso: Ciências Econômicas = 50 vagas até 2013, após 52 vagas - 5 anos Noturno - Francisco Beltrão",2017.0,108.0,355.0,,26,26,,52.0,64,40,26,26,31,,2013,50.0,140.0,16,3,0.624
CFB,"Curso: Ciências Econômicas = 50 vagas até 2013, após 52 vagas - 5 anos Noturno - Francisco Beltrão",2018.0,91.0,360.0,,26,26,,52.0,62,53,30,29,24,,2014,50.0,153.0,15,3,0.696
CFB,"Curso: Ciências Econômicas = 50 vagas até 2013, após 52 vagas - 5 anos Noturno - Francisco Beltrão",2019.0,106.0,302.0,,26,26,,52.0,56,52,41,29,21,,2015,50.0,155.0,27,9,0.712
CFB,"Curso: Ciências Econômicas = 50 vagas até 2013, após 52 vagas - 5 anos Noturno - Francisco Beltrão",2020.0,90.0,323.0,,28,23,,51.0,52,54,45,19,20,,2017,50.0,177.0,9,4,0.85
CFB,"Curso: Ciências Econômicas = 50 vagas até 2013, após 52 vagas - 5 anos Noturno - Francisco Beltrão",2021.0,50.0,98.0,,12,13,17.0,42.0,50,31,37,35,10,,2018,50.0,194.0,28,16,0.765
CFB,"Curso: Ciências Econômicas = 50 vagas até 2013, após 52 vagas - 5 anos Noturno - Francisco Beltrão",2022.0,59.0,81.0,93.0,17,14,10.0,41.0,64,45,27,34,6,,2019,50.0,181.0,21,11,0.85
CFB,"Curso: Ciências Econômicas = 50 vagas até 2013, após 52 vagas - 5 anos Noturno - Francisco Beltrão",2023.0,54.0,109.0,,0,28,21.0,49.0,54,42,26,24,2,,2020,50.0,134.0,13,8,0.73
CFB,"Curso: Ciências Econômicas = 50 vagas até 2013, após 52 vagas - 5 anos Noturno - Francisco Beltrão",2024.0,115.0,135.0,,,24,27.0,51.0,54,40,34,33,1,,2021,50.0,154.0,18,8,0.805
CFB,"Curso: Ciências Econômicas = 50 vagas até 2013, após 52 vagas - 5 anos Noturno - Francisco Beltrão",2025.0,118.0,,,,,,0.0,63,52,33,35,,,2021,50.0,175.0,,,0.732
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
CFB,Curso: Direito = 40 vagas 5 anos  Matutino - Francisco Beltrão,2009.0,315.0,,,40,,,40.0,43,34,38,41,40,,2005,40.0,,38,26,0.78
CFB,Curso: Direito = 40 vagas 5 anos  Matutino - Francisco Beltrão,2010.0,390.0,,,41,,,41.0,42,40,35,35,42,,2006,40.0,,38,30,0.76
CFB,Curso: Direito = 40 vagas 5 anos  Matutino - Francisco Beltrão,2011.0,444.0,,,41,,,41.0,41,38,38,34,35,,2007,40.0,,27,23,0.755
CFB,Curso: Direito = 40 vagas 5 anos  Matutino - Francisco Beltrão,2012.0,392.0,,,41,,,41.0,40,33,39,34,38,,2008,40.0,155.0,33,24,0.73
CFB,Curso: Direito = 40 vagas 5 anos  Matutino - Francisco Beltrão,2013.0,436.0,,,41,,,41.0,44,41,26,41,32,,2009,40.0,160.0,24,22,0.76
CFB,Curso: Direito = 40 vagas 5 anos  Matutino - Francisco Beltrão,2014.0,497.0,1.277,,20,20,,40.0,41,41,44,26,38,,2010,40.0,126.0,26,20,0.76
CFB,Curso: Direito = 40 vagas 5 anos  Matutino - Francisco Beltrão,2015.0,492.0,1.28,,19,20,,39.0,40,41,45,45,29,,2011,40.0,170.0,25,21,0.855
CFB,Curso: Direito = 40 vagas 5 anos  Matutino - Francisco Beltrão,2016.0,530.0,525.0,,20,20,,40.0,39,40,38,46,41,,2012,40.0,176.0,29,24,0.815
CFB,Curso: Direito = 40 vagas 5 anos  Matutino - Francisco Beltrão,2017.0,669.0,1193.0,,20,20,,40.0,39,34,40,41,51,,2013,40.0,161.0,48,35,0.77
CFB,Curso: Direito = 40 vagas 5 anos  Matutino - Francisco Beltrão,2018.0,578.0,1037.0,,20,20,,40.0,38,36,33,38,44,,2014,40.0,158.0,39,30,0.725
CFB,Curso: Direito = 40 vagas 5 anos  Matutino - Francisco Beltrão,2019.0,477.0,675.0,,20,20,,40.0,44,39,37,31,39,,2015,40.0,137.0,34,29,0.755
CFB,Curso: Direito = 40 vagas 5 anos  Matutino - Francisco Beltrão,2020.0,373.0,767.0,,22,17,,39.0,39,42,38,35,39,,2017,40.0,147.0,29,23,0.9625
CFB,Curso: Direito = 40 vagas 5 anos  Matutino - Francisco Beltrão,2021.0,216.0,394.0,,24,11,4.0,39.0,41,40,36,37,38,,2018,40.0,152.0,28,26,0.9625
CFB,Curso: Direito = 40 vagas 5 anos  Matutino - Francisco Beltrão,2022.0,304.0,357.0,120.0,4,26,6.0,36.0,42,41,38,39,45,,2019,40.0,161.0,41,28,1
CFB,Curso: Direito = 40 vagas 5 anos  Matutino - Francisco Beltrão,2023.0,205.0,374.0,,2,28,20.0,50.0,50,42,40,35,42,,2020,40.0,152.0,40,37,1.04375
CFB,Curso: Direito = 40 vagas 5 anos  Matutino - Francisco Beltrão,2024.0,242.0,400.0,,,26,20.0,46.0,46,45,40,39,35,,2021,40.0,161.0,29,26,1.0625
CFB,Curso: Direito = 40 vagas 5 anos  Matutino - Francisco Beltrão,2025.0,257.0,,,,,,0.0,42,41,48,37,44,,2021,40.0,161.0,,,0.84
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
CFB,Curso: Geografia - Bacharelado = 40 vagas Noturno - Francisco Beltrão,2009.0,141.0,,,24,,,24.0,27,14,20,15,,,2006,40.0,,12,11,0.475
CFB,Curso: Geografia - Bacharelado = 40 vagas Noturno - Francisco Beltrão,2010.0,153.0,,,16,,,16.0,22,16,12,16,,,2007,40.0,,9,8,0.4125
CFB,Curso: Geografia - Bacharelado = 40 vagas Noturno - Francisco Beltrão,2011.0,142.0,,,38,,,38.0,38,14,15,16,,,2008,40.0,,13,8,0.51875
CFB,Curso: Geografia - Bacharelado = 40 vagas Noturno - Francisco Beltrão,2012.0,45.0,,,22,,,22.0,34,24,7,13,,,2009,40.0,71.0,9,8,0.4875
CFB,Curso: Geografia - Bacharelado = 40 vagas Noturno - Francisco Beltrão,2013.0,24.0,,,14,,,14.0,17,11,17,11,,,2010,40.0,54.0,5,2,0.35
CFB,Curso: Geografia - Bacharelado = 40 vagas Noturno - Francisco Beltrão,2014.0,25.0,224.0,,19,20,,39.0,37,11,5,21,,,2011,40.0,100.0,8,3,0.4625
CFB,Curso: Geografia - Bacharelado = 40 vagas Noturno - Francisco Beltrão,2015.0,19.0,189.0,,14,6,,20.0,27,18,9,10,,,2012,40.0,60.0,6,1,0.4
CFB,Curso: Geografia - Bacharelado = 40 vagas Noturno - Francisco Beltrão,2016.0,16.0,63.0,,11,29,,40.0,44,16,16,12,,,2013,40.0,49.0,12,3,0.55
CFB,Curso: Geografia - Bacharelado = 40 vagas Noturno - Francisco Beltrão,2017.0,28.0,197.0,,16,20,,36.0,40,18,13,16,,,2014,40.0,87.0,8,5,0.54375
CFB,Curso: Geografia - Bacharelado = 40 vagas Noturno - Francisco Beltrão,2018.0,25.0,148.0,,17,15,,32.0,36,28,16,12,,,2015,40.0,68.0,11,7,0.575
CFB,Curso: Geografia - Bacharelado = 40 vagas Noturno - Francisco Beltrão,2019.0,23.0,121.0,,7,28,,35.0,36,25,26,17,,,2016,40.0,95.0,11,10,0.65
CFB,Curso: Geografia - Bacharelado = 40 vagas Noturno - Francisco Beltrão,2020.0,10.0,127.0,,3,8,,11.0,11,19,13,22,,,2017,40.0,116.0,9,5,0.40625
CFB,Curso: Geografia - Bacharelado = 40 vagas Noturno - Francisco Beltrão,2021.0,5.0,15.0,,1,6,17.0,24.0,26,9,8,19,,,2018,40.0,93.0,7,1,0.3875
CFB,Curso: Geografia - Bacharelado = 40 vagas Noturno - Francisco Beltrão,2022.0,6.0,13.0,32.0,17,1,1.0,19.0,16,14,12,16,,,2019,40.0,79.0,8,2,0.3625
CFB,Curso: Geografia - Bacharelado = 40 vagas Noturno - Francisco Beltrão,2023.0,19.0,14.0,,0,,2.0,2.0,25,11,13,17,,,2020,40.0,49.0,10,3,0.4125
CFB,Curso: Geografia - Bacharelado = 40 vagas Noturno - Francisco Beltrão,2024.0,11.0,,,,8,4.0,12.0,23,4,6,20,,,2021,40.0,73.0,7,5,0.33125
CFB,Curso: Geografia - Bacharelado = 40 vagas Noturno - Francisco Beltrão,2025.0,13.0,,,,,,0.0,13,12,7,11,,,2021,40.0,44.0,,,0.215
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
CFB,Curso: Geografia - Licenciatura = 40 vagas noturno - Francisco Beltrão,2009.0,51.0,,,40,,,40.0,45,34,40,22,,,2006,40.0,,18,15,0.88125
CFB,Curso: Geografia - Licenciatura = 40 vagas noturno - Francisco Beltrão,2010.0,58.0,,,40,,,40.0,40,39,38,34,,,2007,40.0,,31,27,0.94375
CFB,Curso: Geografia - Licenciatura = 40 vagas noturno - Francisco Beltrão,2011.0,71.0,,,40,,,40.0,38,37,42,37,,,2008,40.0,,28,23,0.9625
CFB,Curso: Geografia - Licenciatura = 40 vagas noturno - Francisco Beltrão,2012.0,97.0,,,39,,,39.0,39,31,39,38,,,2009,40.0,164.0,20,18,0.91875
CFB,Curso: Geografia - Licenciatura = 40 vagas noturno - Francisco Beltrão,2013.0,83.0,,,43,,,43.0,35,31,32,48,,,2010,40.0,164.0,37,27,0.9125
CFB,Curso: Geografia - Licenciatura = 40 vagas noturno - Francisco Beltrão,2014.0,73.0,286.0,,23,17,,40.0,36,31,30,36,,,2011,40.0,137.0,28,21,0.83125
CFB,Curso: Geografia - Licenciatura = 40 vagas noturno - Francisco Beltrão,2015.0,49.0,254.0,,21,19,,40.0,40,28,34,26,,,2012,40.0,126.0,22,14,0.8
CFB,Curso: Geografia - Licenciatura = 40 vagas noturno - Francisco Beltrão,2016.0,72.0,75.0,,20,20,,40.0,42,26,37,29,,,2013,40.0,129.0,23,17,0.8375
CFB,Curso: Geografia - Licenciatura = 40 vagas noturno - Francisco Beltrão,2017.0,54.0,222.0,,20,20,,40.0,41,26,37,29,,,2014,40.0,130.0,23,17,0.83125
CFB,Curso: Geografia - Licenciatura = 40 vagas noturno - Francisco Beltrão,2018.0,53.0,175.0,,20,20,,40.0,44,32,34,29,,,2015,40.0,132.0,24,17,0.86875
CFB,Curso: Geografia - Licenciatura = 40 vagas noturno - Francisco Beltrão,2019.0,45.0,127.0,,20,20,,40.0,43,39,32,35,,,2016,40.0,137.0,25,20,0.93125
CFB,Curso: Geografia - Licenciatura = 40 vagas noturno - Francisco Beltrão,2020.0,29.0,125.0,,17,8,,25.0,26,26,38,24,,,2017,40.0,129.0,17,14,0.7125
CFB,Curso: Geografia - Licenciatura = 40 vagas noturno - Francisco Beltrão,2021.0,8.0,15.0,,3,0,17.0,20.0,27,8,14,27,,,2018,40.0,148.0,17,12,0.475
CFB,Curso: Geografia - Licenciatura = 40 vagas noturno - Francisco Beltrão,2022.0,6.0,15.0,31.0,17,1,7.0,25.0,35,18,14,24,,,2019,40.0,107.0,17,10,0.56875
CFB,Curso: Geografia - Licenciatura = 40 vagas noturno - Francisco Beltrão,2023.0,33.0,26.0,,0,5,7.0,12.0,37,15,16,15,,,2020,40.0,63.0,7,5,0.51875
CFB,Curso: Geografia - Licenciatura = 40 vagas noturno - Francisco Beltrão,2024.0,16.0,47.0,,,3,6.0,9.0,13,16,12,20,,,2021,40.0,81.0,11,9,0.38125
CFB,Curso: Geografia - Licenciatura = 40 vagas noturno - Francisco Beltrão,2025.0,19.0,,,,,,0.0,23,11,16,17,,,2021,40.0,79.0,,,0.335
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
CFB,Curso: Medicina = 40 vagas 6 anos Integral - Francisco Beltrão,2009.0,,,,-,,,0.0,-,-,-,-,-,-,2004,40.0,,-,-,0
CFB,Curso: Medicina = 40 vagas 6 anos Integral - Francisco Beltrão,2010.0,,,,-,,,0.0,-,-,-,-,-,-,2005,40.0,,-,-,0
CFB,Curso: Medicina = 40 vagas 6 anos Integral - Francisco Beltrão,2011.0,,,,-,,,0.0,-,-,-,-,-,-,2006,40.0,,-,-,0
CFB,Curso: Medicina = 40 vagas 6 anos Integral - Francisco Beltrão,2012.0,,,,-,,,0.0,-,-,-,-,-,-,2007,40.0,0.0,-,-,0
CFB,Curso: Medicina = 40 vagas 6 anos Integral - Francisco Beltrão,2013.0,40.0,,,46,,,46.0,39,-,-,-,-,-,2008,40.0,0.0,-,-,0.1625
CFB,Curso: Medicina = 40 vagas 6 anos Integral - Francisco Beltrão,2014.0,948.0,1.698,,23,19,,42.0,39,40,-,-,-,-,2009,40.0,0.0,-,-,0.3291666667
CFB,Curso: Medicina = 40 vagas 6 anos Integral - Francisco Beltrão,2015.0,1322.0,1.434,,20,20,,40.0,40,38,39,-,-,-,2010,40.0,0.0,-,-,0.4875
CFB,Curso: Medicina = 40 vagas 6 anos Integral - Francisco Beltrão,2016.0,2021.0,498.0,,20,20,,40.0,42,26,37,29,-,-,2011,40.0,147.0,-,-,0.5583333333
CFB,Curso: Medicina = 40 vagas 6 anos Integral - Francisco Beltrão,2017.0,1840.0,1342.0,,20,20,,40.0,42,26,37,29,36,-,2012,40.0,143.0,-,-,0.5583333333
CFB,Curso: Medicina = 40 vagas 6 anos Integral - Francisco Beltrão,2018.0,2363.0,1393.0,,20,20,,40.0,43,47,42,36,39,37,2013,40.0,139.0,36,36,0.7
CFB,Curso: Medicina = 40 vagas 6 anos Integral - Francisco Beltrão,2019.0,2614.0,1615.0,,20,20,,40.0,43,39,47,41,37,39,2014,40.0,151.0,39,32,0.7083333333
CFB,Curso: Medicina = 40 vagas 6 anos Integral - Francisco Beltrão,2020.0,2376.0,1902.0,,20,18,,38.0,41,41,43,44,41,36,2017,40.0,180.0,34,31,1.05625
CFB,Curso: Medicina = 40 vagas 6 anos Integral - Francisco Beltrão,2021.0,2501.0,2488.0,,22,11,0.0,33.0,34,42,43,49,34,43,2018,40.0,174.0,42,36,1.05
CFB,Curso: Medicina = 40 vagas 6 anos Integral - Francisco Beltrão,2022.0,2817.0,2150.0,0.0,0,22,18.0,40.0,43,34,42,45,44,35,2019,40.0,172.0,35,32,1.025
CFB,Curso: Medicina = 40 vagas 6 anos Integral - Francisco Beltrão,2023.0,1892.0,1464.0,,0,27,20.0,47.0,49,40,36,47,40,37,2020,40.0,172.0,43,37,1.075
CFB,Curso: Medicina = 40 vagas 6 anos Integral - Francisco Beltrão,2024.0,2283.0,1545.0,,,25,21.0,46.0,48,48,44,38,42,40,2021,40.0,142.0,40,36,1.1125
CFB,Curso: Medicina = 40 vagas 6 anos Integral - Francisco Beltrão,2025.0,2170.0,,,,,,0.0,47,48,47,45,33,42,2021,40.0,172.0,,,0.935
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
CFB,Curso: Nutrição = 40 vagas 4 anos Matutino - Francisco Beltrão,2009.0,,,,-,,,0.0,-,-,-,-,,,-,40.0,,-,-,#VALUE!
CFB,Curso: Nutrição = 40 vagas 4 anos Matutino - Francisco Beltrão,2010.0,,,,-,,,0.0,-,-,-,-,,,-,40.0,,-,-,#VALUE!
CFB,Curso: Nutrição = 40 vagas 4 anos Matutino - Francisco Beltrão,2011.0,,,,-,,,0.0,-,-,-,-,,,-,40.0,,-,-,#VALUE!
CFB,Curso: Nutrição = 40 vagas 4 anos Matutino - Francisco Beltrão,2012.0,,,,-,,,0.0,-,-,-,-,,,-,40.0,0.0,-,-,#VALUE!
CFB,Curso: Nutrição = 40 vagas 4 anos Matutino - Francisco Beltrão,2013.0,,,,-,,,0.0,-,-,-,-,,,-,40.0,0.0,-,-,#VALUE!
CFB,Curso: Nutrição = 40 vagas 4 anos Matutino - Francisco Beltrão,2014.0,,,,-,-,,0.0,-,-,-,-,,,-,40.0,0.0,-,-,#VALUE!
CFB,Curso: Nutrição = 40 vagas 4 anos Matutino - Francisco Beltrão,2015.0,91.0,457.0,,29,9,,38.0,37,-,-,-,,,-,40.0,0.0,-,-,#VALUE!
CFB,Curso: Nutrição = 40 vagas 4 anos Matutino - Francisco Beltrão,2016.0,101.0,172.0,,20,20,,40.0,42,24,-,-,,,2013,40.0,0.0,-,-,0.4125
CFB,Curso: Nutrição = 40 vagas 4 anos Matutino - Francisco Beltrão,2017.0,160.0,493.0,,20,20,,40.0,45,30,19,-,,,2014,40.0,0.0,-,-,0.5875
CFB,Curso: Nutrição = 40 vagas 4 anos Matutino - Francisco Beltrão,2018.0,143.0,455.0,,20,20,,40.0,45,31,32,19,,,2015,40.0,99.0,16,16,0.79375
CFB,Curso: Nutrição = 40 vagas 4 anos Matutino - Francisco Beltrão,2019.0,124.0,423.0,,20,20,,40.0,42,31,28,30,,,2016,40.0,134.0,22,18,0.81875
CFB,Curso: Nutrição = 40 vagas 4 anos Matutino - Francisco Beltrão,2020.0,123.0,425.0,,22,15,,37.0,43,29,23,28,,,2017,40.0,132.0,21,16,0.76875
CFB,Curso: Nutrição = 40 vagas 4 anos Matutino - Francisco Beltrão,2021.0,62.0,272.0,,14,7,11.0,32.0,34,26,25,23,,,2018,40.0,122.0,20,11,0.675
CFB,Curso: Nutrição = 40 vagas 4 anos Matutino - Francisco Beltrão,2022.0,73.0,220.0,109.0,11,7,4.0,22.0,45,26,22,26,,,2019,40.0,122.0,22,17,0.74375
